epoch,train_loss,train_accuracy,mean_val_macro_f1,mean_val_accuracy,mean_val_loss,classification_loss,domain_loss,domain_accuracy,mean_grl_strength,last_grl_strength,photo_accuracy,photo_macro_f1,photo_loss,art_painting_accuracy,art_painting_macro_f1,art_painting_loss,cartoon_accuracy,cartoon_macro_f1,cartoon_loss
1,55606.61737445441,0.5333333333333333,0.0779989369567896,0.17384835093451353,40.90291038371834,5195.32210140023,50411.29545799386,0.5797872340425532,0.08261060619425821,0.1644733603682882,0.12874251497005987,0.07070767043059815,43.67962354100393,0.1902439024390244,0.07746683782627299,37.53083689619855,0.2025586353944563,0.08582230261349763,41.49827071395256
2,69.24937449516133,0.18475177304964538,0.16035271217026079,0.2388842160704334,5.062959239606776,10.022075861058337,59.22729855801197,0.5054964539007092,0.24408743014437986,0.32091901338833195,0.2964071856287425,0.16433441288991865,5.0289646993854085,0.22195121951219512,0.141163618689323,4.8396698184129665,0.19829424307036247,0.17556010493154064,5.320243201021955
3,615.9003130973654,0.16631205673758864,0.03613773744254439,0.14507816236059787,1016.6414311702669,93.39049373991946,522.509819014529,0.5004432624113475,0.3931000373577079,0.4616149500432396,0.16766467065868262,0.041025641025641026,936.0763092954716,0.14390243902439023,0.035942735303076456,1032.3374190167683,0.12366737739872068,0.0314448359989157,1081.5105651985607
4,23423.019951994876,0.14148936170212767,0.04873476705193602,0.15007246934183016,2866.2860412829195,7253.872440599888,16169.147571444259,0.5025709219858157,0.5240079056454343,0.5823768448083426,0.11377245508982035,0.029185867895545316,13.56071385366474,0.18292682926829268,0.04702380952380952,230.337497469274,0.1535181236673774,0.06999462373645324,8354.95991252582
5,136186285.17344987,0.14716312056737588,0.03820239204948677,0.15514986979600529,12743.098075169022,62278042.12062449,73908242.85631824,0.49450354609929076,0.63412434605169,0.6819457085021119,0.11377245508982035,0.029185867895545316,12863.614053143712,0.18536585365853658,0.04467960023515579,11685.554039634146,0.16631130063965885,0.040741708017759205,13680.12613272921
6,174805.4620755622,0.1677304964539007,0.02256571345799945,0.08619721397602113,47976.272614123845,79751.29039573263,95054.17170311137,0.4507978723404255,0.7234129871535846,0.761355735824742,0.11077844311377245,0.02849441663457836,38987.86798278443,0.09024390243902439,0.023649728347714925,43033.108841463414,0.057569296375266525,0.01555299539170507,61907.84101812367
7,168841.0180560173,0.14964539007092198,0.07102890575103148,0.17628737532475744,3455.3128777097245,76712.99377545295,92128.0236909907,0.500709219858156,0.7936792189566058,0.8230252742396917,0.12874251497005987,0.04854317378353935,3293.2147735778444,0.1975609756097561,0.08014467272638406,3287.440510670732,0.2025586353944563,0.084398870743171,3785.283348880597
